event_id,student_id,event_date,event_type,severity,course_id,related_submission_id,event_value,description_code,resolved
202,S01334,2026-10-25 22:29:22.083253052,Excessive Copy-Paste,High,CRS0004,SUB000320,0.3772,COPY_PASTE_ANOMALY,True
203,S00013,2026-10-25 19:46:22.762778378,AI Detector Flag,High,CRS0004,SUB000321,0.8254,AI_DETECTOR_THRESHOLD,True
204,S00013,2026-10-27 08:42:58.046793635,Peer Report,High,CRS0004,SUB000321,,PEER_REPORT,True
205,S01354,2026-10-27 22:02:27.885814206,AI Detector Flag,High,CRS0004,SUB000322,0.7859,AI_DETECTOR_THRESHOLD,True
206,S01354,2026-10-27 21:13:20.301776707,Unusual Collaboration,Low,CRS0004,SUB000322,,COLLABORATION_PATTERN,True
207,S00068,2027-03-21 16:13:48.068528788,AI Detector Flag,Medium,CRS0015,SUB000324,0.7705,AI_DETECTOR_THRESHOLD,True
208,S00282,2027-03-23 02:08:53.164754156,AI Detector Flag,High,CRS0015,SUB000325,0.799,AI_DETECTOR_THRESHOLD,1
209,S00282,2027-03-23 01:37:37.468844622,Similarity Flag,Medium,CRS0015,SUB000325,0.3102,SIMILARITY_THRESHOLD,True
210,S00282,2027-03-25 14:30:37.468844622,Peer Report,High,CRS0015,SUB000325,,PEER_REPORT,True
211,S00446,2027-03-21 08:25:33.897838619,AI Detector Flag, High ,CRS0015,SUB000332,0.8309,AI_DETECTOR_THRESHOLD,True
212,S00324,2027-03-22 17:11:24.107816112,AI Detector Flag,High,CRS0015,SUB000336,0.7199,AI_DETECTOR_THRESHOLD,True
213,S00324,2027-03-22 16:41:12.732449465,Rapid Submission,Medium,CRS0015,SUB000336,0.0,RAPID_SUBMISSION,False
214,S00278,2027-03-23 18:46:54.793220421,AI Detector Flag,High,CRS0015,SUB000338,0.7441,AI_DETECTOR_THRESHOLD,True
215,S00278,2027-03-23 20:06:27.980815393,Rapid Submission,Medium,CRS0015,SUB000338,0.0,RAPID_SUBMISSION,True
216,S01320,2027/03/22 03:11:54,AI Detector Flag,High,CRS0015,SUB000341,0.2362,AI_DETECTOR_THRESHOLD,False
217,S00115,2025-09-30 20:11:57.064120058,Similarity Flag,Medium,CRS0036,SUB000344,0.1662,SIMILARITY_THRESHOLD,True
218,S00152,2025-09-30 11:36:47.342322456,Unauthorized File Sharing,High,CRS0036,SUB000346,,FILE_SHARING_MONITOR,True
219,S01290,2025-09-30 11:54:47.103029155,AI Detector Flag,High,CRS0036,SUB000347,0.7629,AI_DETECTOR_THRESHOLD,True
220,S01341,2025-09-30 10:48:55.266991623,AI Detector Flag,Medium,CRS0036,SUB000349,0.2328,AI_DETECTOR_THRESHOLD,True
221,S00333,2025-10-02 03:46:11.856391268,Rapid Submission,Medium,CRS0036,SUB000351,0.0,RAPID_SUBMISSION,False
222,S00333,2025-10-02 14:27:11.856391268,Unauthorized File Sharing,High,CRS0036,SUB000351,,FILE_SHARING_MONITOR,True
223,S00206,2025-10-02 23:19:00.239720537,Rapid Submission,Medium,CRS0036,SUB000358,0.0,RAPID_SUBMISSION,True
224,S01384,2025-09-30 17:03:34.341194320,AI Detector Flag,Medium, CRS0036 ,SUB000359,0.8239,AI_DETECTOR_THRESHOLD,True
225,S00811,2025-10-02 00:05:40.621009046,Unusual Collaboration,High,CRS0036,SUB000360,,COLLABORATION_PATTERN,True
226,S00404,09/30/2025 10:47,Unusual Collaboration,Low,CRS0036,SUB000362,,COLLABORATION_PATTERN,True
227,S00325,2025-10-01 13:42:28.033998113,Rapid Submission,Low,CRS0036,SUB000363,0.0,RAPID_SUBMISSION,True
228,S00249,2025-09-30 12:11:56.889790152,Plagiarism Flag,Medium,CRS0036,SUB000365,0.1395,PLAGIARISM_SCREEN,True
229,S00132,2025-09-30 22:20:34.299664481,ai detector flag,,CRS0036,SUB000366,0.2745,,True
230,S00168,2026-04-06 17:24:08.855427874,Excessive Copy-Paste,Medium,CRS0015,SUB000367,0.1185,COPY_PASTE_ANOMALY,True
231,S00893,2026-04-06 14:54:17.821462794,AI Detector Flag,High,CRS0015,SUB000368,0.6975,AI_DETECTOR_THRESHOLD,True
232,S00757,2026-04-08 22:13:56.533724305,Rapid Submission,Medium,CRS0015,SUB000369,,RAPID_SUBMISSION,True
233, S01266 ,2026-04-06 00:28:48.653312881,AI Detector Flag,Medium, CRS0015 ,SUB000371,0.2522,AI_DETECTOR_THRESHOLD,True
234,S01266,2026-04-05 22:17:17.799918424,Repeated Revision Anomaly,Low,CRS0015,SUB000371,2.0,LOW_REVISION_ACTIVITY,True
235,S00056,2026-04-06 09:31:57.693912404,Plagiarism Flag,Medium,CRS0015,SUB000372,0.1792,PLAGIARISM_SCREEN,True
236,S00058,2026-04-06 12:27:59.303323845,AI Detector Flag,Medium,CRS0015,SUB000374,0.8706,AI_DETECTOR_THRESHOLD,False
237,S00386,2026-04-06 11:51:56.422643026,AI Detector Flag,High,CRS0015,SUB000375,0.8548,AI_DETECTOR_THRESHOLD,True
238, S00386 ,2026-04-09 01:19:30.722764733,Peer Report,High,CRS0015,SUB000375,,PEER_REPORT,True
239,S01240,2026-04-06 16:19:56.894422771,AI Detector Flag,High,CRS0015,SUB000376,0.7598,AI_DETECTOR_THRESHOLD,True
240,S00054,2026-04-07 00:57:54.300391496,AI Detector Flag,High,CRS0015,SUB000377,0.288,AI_DETECTOR_THRESHOLD,YES
241,S00054,2026-04-07 00:18:38.920600445,Similarity Flag,High,CRS0015,SUB000377,0.1034,SIMILARITY_THRESHOLD,True
242,S00054,2026-04-07 01:04:38.920600445,Repeated Revision Anomaly,Medium,CRS0015,SUB000377,7.0,LOW_REVISION_ACTIVITY,False
243,S01005,2026-04-08 22:19:20.100117557,Rapid Submission,Low,CRS0015,SUB000378,0.0,RAPID_SUBMISSION,True
244,S00921,2026-04-12 18:48:06.807716460,AI Detector Flag,Medium,CRS0077,SUB000380,0.1642,AI_DETECTOR_THRESHOLD,True
245,S00058,2026-04-14 21:19:42.833225699,Rapid Submission,Low,CRS0077,SUB000381,0.0,RAPID_SUBMISSION,True
246,S00634,2026-04-13 05:29:14.719998598,AI Detector Flag,Medium,CRS0077,SUB000383,0.2872,AI_DETECTOR_THRESHOLD,True
247,S01081,2026-04-13 05:08:02.041258016,AI Detector Flag,High,CRS0077,SUB000384,0.8623,AI_DETECTOR_THRESHOLD,True
248,S01432,2026-04-14 19:07:41.853118285,Plagiarism Flag,HIGH,CRS0077,SUB000385,0.4494,PLAGIARISM_SCREEN,True
249,S01192,2026-04-13 06:11:37.087989735,Plagiarism Flag,Medium,CRS0077,SUB000386,0.086,PLAGIARISM_SCREEN,False
250,S01192,2026-04-14 12:20:37.087989735,Peer Report,High,CRS0077,SUB000386,,PEER_REPORT,True
251,S00652,2026-04-12 01:16:48.182680008,Similarity Flag,Medium,CRS0077,SUB000387,0.3344,SIMILARITY_THRESHOLD,True
252,S01444,2026-04-13 04:21:33.532258581,Excessive Copy-Paste,Medium,CRS0077,SUB000390,0.1366,COPY_PASTE_ANOMALY,True
253,S00534,2026-04-12 17:20:38.055086653,Similarity Flag,Medium,CRS0077,SUB000391,0.319,SIMILARITY_THRESHOLD,True
254,S00534,2026-04-12 16:40:38.055086653,Plagiarism Flag,Medium,CRS0077,SUB000391,0.319,PLAGIARISM_SCREEN,True
255,S00931,2026-07-02 07:00:44.615712015,AI Detector Flag,High,CRS0071,SUB000393,0.8074,AI_DETECTOR_THRESHOLD,True
256,S00126,2026-07-02 14:48:32.413993597,Unusual Collaboration,Medium,CRS0071,SUB000399,,COLLABORATION_PATTERN,True
257,S00082,2026-07-04 01:09:52.898290517,Rapid Submission,Medium,CRS0071,SUB000400,0.0,RAPID_SUBMISSION,True
258,S00501,2026-07-01 02:35:28.097023740,AI Detector Flag,High,CRS0071,SUB000406,0.8356,AI_DETECTOR_THRESHOLD,
259,S00501,2026-07-01 01:46:31.845669055,Plagiarism Flag,Medium,CRS0071,SUB000406,0.3581,PLAGIARISM_SCREEN,True
260,S01230,2026-07-03 16:07:00.132208011,Rapid Submission,Low,CRS0071,SUB000407,0.0,RAPID_SUBMISSION,True
261,S00050,2025-11-11 11:29:01.517206568,AI Detector Flag,High,CRS0046,SUB000408,0.8123,AI_DETECTOR_THRESHOLD,True
262,S00050,2025-11-11 11:32:00.433313467,Similarity Flag,High,CRS0046,SUB000408,0.4232,SIMILARITY_THRESHOLD,True
263,S00019,2025-11-15 18:33:46.045826238,Unauthorized File Sharing,High,CRS0046,SUB000413,,FILE_SHARING_MONITOR,True
264,S00280,2025-11-12 14:26:45.019137379,Similarity Flag,Medium,CRS0046,SUB000414,0.2615,SIMILARITY_THRESHOLD,True
265,S00408,2025-11-12 12:21:05.324606978,Plagiarism Flag,Medium,CRS0046,SUB000418,0.1822,PLAGIARISM_SCREEN,False
266,S00224,2025-11-13 03:13:59.390837763,AI Detector Flag,,CRS0046,SUB000419,0.1997,AI_DETECTOR_THRESHOLD,True
267,S00537,2025-11-15 07:17:36.024721602,AI Detector Flag,High,CRS0046,SUB000420,0.3271,AI_DETECTOR_THRESHOLD,True
268,S00537,2025-11-15 07:07:59.396979187,Rapid Submission,Low,CRS0046,SUB000420,100.0,RAPID_SUBMISSION,False
269,S00537,2025-11-15 07:40:59.396979187,Repeated Revision Anomaly,Low,CRS0046,SUB000420,2.0,,True
270, S00462 ,2025-11-12 13:35:05.176465324,AI Detector Flag,High,CRS0046,SUB000421,0.7577,AI_DETECTOR_THRESHOLD,True
271,S00462,2025-11-12 14:16:51.157944931,Plagiarism Flag,Medium,CRS0046,SUB000421,0.0999,PLAGIARISM_SCREEN,True
272,S00462,2025-11-14 07:04:51.157944931,PEER REPORT,Medium,CRS0046,SUB000421,,PEER_REPORT,True
273,S00928,2025-11-12 05:26:20.238097761,AI Detector Flag,High,CRS0046, SUB000422 ,0.2391,AI_DETECTOR_THRESHOLD,True
274,S00794,2025-11-12 16:00:43.249550369,AI Detector Flag,Medium,CRS0046,SUB000423,0.8194,AI_DETECTOR_THRESHOLD,TRUE
275,S00345,2025-11-13 00:13:39,AI Detector Flag,High,CRS0046,SUB000425,0.7945,AI_DETECTOR_THRESHOLD,
276, S01488 ,2025-11-13 14:12:05.399256728,AI Detector Flag,High,CRS0046,SUB000426,0.6754,AI_DETECTOR_THRESHOLD,True
277,S00054,2026-03-23 10:45:56.123461058,Similarity Flag,,CRS0030,SUB000431,0.1989,SIMILARITY_THRESHOLD,True
278,S00877,2026-03-27 11:14:08.885609424,Unauthorized File Sharing,High,CRS0030,SUB000432,,FILE_SHARING_MONITOR,True
279,S00449,2026-03-24 00:02:57.147507715,AI Detector Flag,Medium,CRS0030,SUB000434,0.8003,AI_DETECTOR_THRESHOLD,True
280,S00837,2026-03-24 01:45:06.619720054,Rapid Submission,Medium,CRS0030,SUB000438,,RAPID_SUBMISSION,True
281,S01300,2026-03-25 23:05:35.738291451,AI Detector Flag,High,CRS0030,SUB000442,0.8001,AI_DETECTOR_THRESHOLD,False
282,S01300,2026-03-25 21:47:55.789907988,Rapid Submission,Medium,CRS0030,SUB000442,0.0,RAPID_SUBMISSION,False
283,S01300,2026-03-25 20:46:55.789907988,Repeated Revision Anomaly,Medium,CRS0030,SUB000442,1.0,LOW_REVISION_ACTIVITY,True
284,S01300,2026-03-27 17:00:55.789907988,Unauthorized File Sharing,High,CRS0030,SUB000442,,FILE_SHARING_MONITOR,False
285,S00972,2026-03-26 01:33:42.266350403,AI Detector Flag,High,CRS0030,SUB000444,0.2668,AI_DETECTOR_THRESHOLD,False
286,S00972,2026-03-26 00:33:59.781992227,Rapid Submission,Low,CRS0030,SUB000444,0.0,RAPID_SUBMISSION,True
287,S00077,2026-03-23 10:38:49.801229950,Ai Detector Flag,Medium,CRS0030,SUB000447,0.7013,AI_DETECTOR_THRESHOLD,True
288,S00572,2025-11-14 03:13:56.192832007,AI Detector Flag,Medium,CRS0039,SUB000448,0.4244,AI_DETECTOR_THRESHOLD,True
289,S00572,2025-11-14 00:49:00,Rapid Submission,Low,CRS0039,SUB000448,0.25,RAPID_SUBMISSION,True
290,S00696,2025-11-12 15:28:18.137687164,AI Detector Flag,High,CRS0039,SUB000449,0.8455,AI_DETECTOR_THRESHOLD,True
291,S00696,2025-11-12 15:13:34.926260191,Excessive Copy-Paste,Medium,CRS0039,SUB000449,0.1902,COPY_PASTE_ANOMALY,True
292,S00935,2025-11-13 09:57:34.322311782,AI Detector Flag,Medium,CRS0039,SUB000450,0.1328,AI_DETECTOR_THRESHOLD,True
293,S00664,2025-11-13 22:19:19.483890529,AI Detector Flag,High,CRS0039,SUB000454,0.1452,AI_DETECTOR_THRESHOLD,True
294,S00630,2025-11-11 07:52:21.426840415,AI Detector Flag,Medium,CRS0039,SUB000455,0.2746,AI_DETECTOR_THRESHOLD,True
295,S00630,2025-11-13 21:13:22.568348737,PEER REPORT,Medium,CRS0039,SUB000455,,PEER_REPORT,False
296,S00452,2025-11-13 03:14:18.897547129,Unusual Collaboration,High,CRS0039, SUB000456 ,,COLLABORATION_PATTERN,True
297,S01056,2025-11-13 04:43:38.497775705,Rapid Submission,Low,CRS0039,SUB000458,22.91,RAPID_SUBMISSION,True
298,S00566,2025-11-13 13:14:58.152206992,Similarity Flag,Medium,CRS0039,SUB000461,0.2767,SIMILARITY_THRESHOLD,YES
299,S01110,2025-11-12 18:47:52.296822178,AI Detector Flag,High,CRS0039,SUB000462,0.7313,AI_DETECTOR_THRESHOLD,True
300,S01306,2026-07-08 12:33:00.692343744,AI Detector Flag,High,CRS0065,SUB000469,0.6556,AI_DETECTOR_THRESHOLD,True
301,S00323,2026-07-08 19:10:14.572703961,Plagiarism Flag,High,CRS0065,SUB000470,0.339,PLAGIARISM_SCREEN,True
302,S00912,2026-07-08 15:10:28.360259100,AI Detector Flag,Medium,CRS0065,SUB000472,0.8656, AI_DETECTOR_THRESHOLD ,True
303,S00522,2026/07/09 08:06:48,AI Detector Flag,Medium,CRS0065,SUB000473,0.3098,AI_DETECTOR_THRESHOLD,True
304,S01196,2026-07-09 05:51:21.465783058,Peer Report,High,CRS0065,SUB000476,,PEER_REPORT,True
305,S00180,2025-10-02 18:43:03.804538284,AI Detector Flag, Medium ,CRS0041,SUB000480,0.2824,AI_DETECTOR_THRESHOLD,True
306,S00180,2025-10-02 17:17:03.619131600,Rapid Submission,Medium,CRS0041,SUB000480,12.82,RAPID_SUBMISSION,True
307,S00847,2025-10-02 21:50:46.320661500,AI Detector Flag,Medium,CRS0041,SUB000481,0.8306,AI_DETECTOR_THRESHOLD,True
308,S00116,2025-10-01 20:30:18.751790799,Similarity Flag,Medium,CRS0041,SUB000483,0.278,SIMILARITY_THRESHOLD,True
309,S00790,2025-10-01 15:34:28.259910012,AI Detector Flag,High,CRS0041,SUB000485,0.7796,AI_DETECTOR_THRESHOLD,True
310,S00403,2025-10-02 13:44:21.363362013,Repeated Revision Anomaly,Medium,CRS0041,SUB000486,5.0,LOW_REVISION_ACTIVITY,True
311,S00403,2025-10-02 13:40:21.363362013,Plagiarism Flag,Medium,CRS0041,SUB000486,0.3142,PLAGIARISM_SCREEN,True
312,S01333,2025-10-03 05:30:28.850686768,Excessive Copy-Paste,Medium,CRS0041,SUB000487,,COPY_PASTE_ANOMALY,True
313,S00851,2025-10-02 23:50:46.236276883,AI Detector Flag,Medium,CRS0041,SUB000490,0.6895,AI_DETECTOR_THRESHOLD,True
314,S01121,2025-10-05 19:37:45.334248011,Peer Report,High,CRS0041,SUB000491,,PEER_REPORT,True
315,S00874,2026-07-16 03:29:37.708908315,AI Detector Flag,High,CRS0040,SUB000495,,AI_DETECTOR_THRESHOLD,
316,S00655,2026-07-16 21:50:47.209425825,AI Detector Flag,High,CRS0040,SUB000498,0.8282,AI_DETECTOR_THRESHOLD,True
317,S00941,2026-07-16 00:07:27.125247487,AI Detector Flag,High,CRS0040,SUB000499,0.6034,AI_DETECTOR_THRESHOLD,True
318,S00941,2026-07-15 23:43:47.792933216,Similarity Flag,Medium,CRS0040,SUB000499,0.1557,SIMILARITY_THRESHOLD,
319,S01031,2026-07-15 19:31:01.540327946,AI Detector Flag,High,CRS0040,SUB000501,0.8318,AI_DETECTOR_THRESHOLD,True
320,S01233,2026-07-17 06:55:01.348010255,Rapid Submission,Medium,CRS0040,SUB000505,2.85,RAPID_SUBMISSION,True
321,S01222,2026-07-17 00:20:34.996995180,AI Detector Flag,Medium,CRS0040, SUB000506 ,0.7128,AI_DETECTOR_THRESHOLD,True
322,S01222,2026-07-16 23:17:57.422245060,Unusual Collaboration,Medium,CRS0040,SUB000506,,COLLABORATION_PATTERN,False
323,S00411,2026-07-17 01:10:32.416221554,Unusual Collaboration,Medium,CRS0040,SUB000507,, COLLABORATION_PATTERN ,True
324,S00652,2026-07-16 23:03:02.828398745,Similarity Flag,High,CRS0040,SUB000511,0.0264,SIMILARITY_THRESHOLD,True
325,S00530,2026-07-16 12:42:50.526717913,AI DETECTOR FLAG,Medium,CRS0040,SUB000514,0.332, AI_DETECTOR_THRESHOLD ,True
326,S00530,2026-07-16 11:44:35.136079603,Similarity Flag,High,CRS0040,SUB000514,0.165,SIMILARITY_THRESHOLD,True
327,S00949,2026-10-17 06:54:55.905179711,Excessive Copy-Paste, High ,CRS0034,SUB000515,0.0792,COPY_PASTE_ANOMALY,True
328,S01085,2026-10-17 04:24:31.771245335,Excessive Copy-Paste,High,CRS0034,SUB000517,0.0842,COPY_PASTE_ANOMALY,True
329,S00965,2026-10-18 19:03:07.736965538,AI Detector Flag,High,CRS0034,SUB000519,0.3908,AI_DETECTOR_THRESHOLD,True
330,S00916,2026-10-17 07:36:58.669784829,AI Detector Flag,Medium,CRS0034,SUB000526,0.8366,,True
331,S01182,2026-07-22 08:28:09.270412817,Plagiarism Flag,High,CRS0064,SUB000528,0.3678,PLAGIARISM_SCREEN,
332,S00951,2026-07-22 04:59:41.865734472,Plagiarism Flag,Medium,CRS0064,SUB000529,0.3942,PLAGIARISM_SCREEN,True
333,S01042,2026-07-21 17:11:55.274565416,AI Detector Flag,High,CRS0064,SUB000531,0.1489,AI_DETECTOR_THRESHOLD,True
334,S01337,2026-07-24 02:20:32.051466273,Repeated Revision Anomaly,Medium,CRS0064,SUB000533,1.0,LOW_REVISION_ACTIVITY,False
335,S00365,2026-07-21 16:15:20.296181158,AI Detector Flag,High,CRS0064,SUB000535,0.8181,AI_DETECTOR_THRESHOLD,True
336,S00365,2026-07-21 15:26:31.554146093,Plagiarism Flag,Medium,CRS0064,SUB000535,0.1941,PLAGIARISM_SCREEN,YES
337,S00835,2026-07-22 08:18:32.962501912,AI Detector Flag,Medium,CRS0064,SUB000540,0.2516,AI_DETECTOR_THRESHOLD,True
338,S00835,2026-07-22 07:25:19.362228488,Excessive Copy-Paste,Medium,CRS0064,SUB000540,0.1093,COPY_PASTE_ANOMALY,False
339,S01003,2026-07-21 23:57:23.111432190,AI Detector Flag,Medium,CRS0064,SUB000541,0.8235,AI_DETECTOR_THRESHOLD,True
340,S01228,2026-07-22 12:00:13.863441762,AI Detector Flag,Medium,CRS0064,SUB000542,0.8734,AI_DETECTOR_THRESHOLD,True
341,S00941,2026-09-26 05:34:08,AI Detector Flag,High,CRS0059,SUB000543,0.323,AI_DETECTOR_THRESHOLD,True
342,S01322,2026-09-25 04:48:56.885200852,Unusual Collaboration,Low,CRS0059,SUB000545,,COLLABORATION_PATTERN,True
343,S00368,2026/09/26 23:53:09,AI Detector Flag,High,CRS0059,SUB000546,0.8231,AI_DETECTOR_THRESHOLD,True
344,S00495,2026-09-26 09:18:09.516435075,AI Detector Flag,Medium,CRS0059,SUB000547,0.4591,AI_DETECTOR_THRESHOLD,True
345,S00656,2026-09-26 16:38:26.503107381,AI Detector Flag,Medium,CRS0059,SUB000548,0.7386,AI_DETECTOR_THRESHOLD,True
346,S00656,2026-09-28 18:51:37.824788699,Peer Report,High,CRS0059,SUB000548,,PEER_REPORT,
347,S00479,2026-09-25 16:23:36.742684564,AI Detector Flag,High,CRS0059,SUB000554,0.7797,AI_DETECTOR_THRESHOLD,True
348,S01423,2026-09-28 21:50:44.939330201,AI Detector Flag,Medium,CRS0059,SUB000555,0.7891,AI_DETECTOR_THRESHOLD,False
349,S00108,2025-10-16 18:20:45.354118950,AI Detector Flag,Medium,CRS0006,SUB000557,0.2585,AI_DETECTOR_THRESHOLD,True
350,S00394,2025-10-17 14:00:46.678317754,AI Detector Flag,Medium,CRS0006,SUB000558,0.8317,AI_DETECTOR_THRESHOLD,True
351,S00394,2025-10-17 13:43:20.155959632,Excessive Copy-Paste,High,CRS0006,SUB000558,0.3107,COPY_PASTE_ANOMALY,True
352,S00287,2025-10-19 11:27:30.020613679,AI Detector Flag,Medium,CRS0006,SUB000559,0.1941,AI_DETECTOR_THRESHOLD,True
353,S00437,2025-10-17 02:38:07.008986596,AI Detector Flag,High,CRS0006,SUB000562,0.7578,AI_DETECTOR_THRESHOLD,False
354,S01418,2025-10-17 09:56:48.146844602,AI Detector Flag,High,CRS0006,SUB000563,0.8108,AI_DETECTOR_THRESHOLD,True
355,S01329,2025-10-18 22:55:15.455747483,AI Detector Flag,Medium,CRS0006,SUB000565,0.7993,AI_DETECTOR_THRESHOLD,True
356,S01329,2025-10-18 22:09:43.404765494,Rapid Submission,Medium,CRS0006,SUB000565,0.0,RAPID_SUBMISSION,True
357,S01160,2025-10-17 02:32:32.928360500,AI Detector Flag,High,CRS0006,SUB000567,0.8409,AI_DETECTOR_THRESHOLD,True
358,S01160,2025-10-17 00:55:55.801348730,Excessive Copy-Paste,Medium,CRS0006,SUB000567,0.1946,COPY_PASTE_ANOMALY,True
359,S00755,2025-10-17 15:51:16.435283366,Similarity Flag,High,CRS0006,SUB000570,0.3016,SIMILARITY_THRESHOLD,False
360,S01313,2025-10-17 16:41:32.924321783,Similarity Flag,Medium,CRS0006,SUB000574,0.3121,SIMILARITY_THRESHOLD,True
361,S00339,2026-02-23 01:55:36.784072046,AI Detector Flag,High,CRS0087,SUB000576,0.846,AI_DETECTOR_THRESHOLD,False
362,S00339,2026-02-23 04:09:14.327979322,Similarity Flag,Medium, CRS0087 ,SUB000576,0.3173,SIMILARITY_THRESHOLD,True
363,S00413,2026-02-24 00:16:49.113213257,AI Detector Flag,High,CRS0087,SUB000580,0.8042,AI_DETECTOR_THRESHOLD,True
364,S00986,2026-02-26 11:27:44.549239251,Peer Report,Medium,CRS0087,SUB000581,,PEER_REPORT,True
365,S01248,2026-02-22 09:35:35.824360918,Similarity Flag,High,CRS0087,SUB000583,0.1972,SIMILARITY_THRESHOLD,True
366,S01194,2026-02-25 10:46:47.564551692,Peer Report,High,CRS0087,SUB000584,,PEER_REPORT,True
367,S01397,2026-02-24 16:12:41.180466982,AI Detector Flag,High,CRS0087,SUB000585,0.8209,AI_DETECTOR_THRESHOLD,True
368,S01154,2026-02-24 17:46:41.162358441,Peer Report,Medium,CRS0087,SUB000586,,PEER_REPORT,True
369,S01213,2026-02-23 21:53:08.826196357,AI Detector Flag,High,CRS0087,SUB000589,0.7779,AI_DETECTOR_THRESHOLD,True
370,S01213,2026-02-23 21:18:30.826703893,Similarity Flag,High,CRS0087,SUB000589,0.2066,SIMILARITY_THRESHOLD,
371,S01213,2026-02-23 19:33:30.826703893,Repeated Revision Anomaly,Low,CRS0087,SUB000589,1.0,LOW_REVISION_ACTIVITY,True
372,S01430,2026-02-22 21:16:42.204111758,AI Detector Flag,Medium,CRS0087,SUB000592,0.809,AI_DETECTOR_THRESHOLD,True
373,S01430,2026-02-23 10:17:44.995127750,Unauthorized File Sharing,High,CRS0087,SUB000592,,FILE_SHARING_MONITOR,True
374,S00758,23/02/2026 07:05,AI Detector Flag,High,CRS0087,SUB000593,0.8113,AI_DETECTOR_THRESHOLD,True
375,S00758,2026-02-23 06:25:45.784121170,Repeated Revision Anomaly,Medium,CRS0087,SUB000593,3.0,LOW_REVISION_ACTIVITY,True
376,S00459,2026-02-23 00:27:33.514089055,AI Detector Flag,Medium,CRS0087, SUB000594 ,0.5893,AI_DETECTOR_THRESHOLD,False
377,S00307,2026-11-01 03:34:58.796081076,AI Detector Flag,High,CRS0089, SUB000600 ,0.3683,AI_DETECTOR_THRESHOLD,True
378,S00417,2026-11-01 02:56:39.898549144,Unusual Collaboration,Low,CRS0089,SUB000604,,COLLABORATION_PATTERN,False
379,S01251,2026-11-01 19:49:58.773061327,AI Detector Flag,High,CRS0089,SUB000605,0.7604,AI_DETECTOR_THRESHOLD,True
380,S01251,2026-11-01 20:31:15.247258606,Excessive Copy-Paste,Medium,,SUB000605,0.1491,COPY_PASTE_ANOMALY,True
381,S01251,2026-11-01 19:49:15.247258606,unusual collaboration,High,CRS0089,SUB000605,,COLLABORATION_PATTERN,True
382, S01088 ,2026-11-01 20:01:45.815013484, AI Detector Flag ,High,CRS0089,SUB000607,,AI_DETECTOR_THRESHOLD,True
383,S00404,2026-11-04 21:48:35.235382197,EXCESSIVE COPY-PASTE,High,CRS0089,SUB000608,0.1849,COPY_PASTE_ANOMALY,True
384,S00404,2026-11-04 19:27:35.235382197,Rapid Submission,Medium,CRS0089,SUB000608,0.0,RAPID_SUBMISSION,True
385,S00545,2026-11-04 10:05:06.928206732,Rapid Submission,Low,CRS0089,SUB000609,0.0,RAPID_SUBMISSION,True
386,S00545,2026-11-04 09:46:06.928206732,Plagiarism Flag,Medium,CRS0089,SUB000609,0.0503,PLAGIARISM_SCREEN,True
387,S00176,2026-11-02 15:55:46.380815093,AI Detector Flag,,CRS0089,SUB000611,0.8206,AI_DETECTOR_THRESHOLD,True
388,S00176,2026-11-05 11:59:46.441999378,Unauthorized File Sharing,High,CRS0089,SUB000611,,FILE_SHARING_MONITOR,True
389,S00794,2026-11-01 21:32:01.674060418,AI Detector Flag,Medium,CRS0089,SUB000612,0.2175,AI_DETECTOR_THRESHOLD,True
390,S00794,2026-11-01 22:46:56.791443165,Excessive Copy-Paste,Medium,CRS0089,SUB000612,0.0943,COPY_PASTE_ANOMALY,True
391,S01059,2026-11-01 21:30:15.715001390,Similarity Flag,High,CRS0089,SUB000615,0.1337,SIMILARITY_THRESHOLD,True
392, S01059 ,2026-11-01 19:57:15.715001390,Rapid Submission,Low,CRS0089,SUB000615,27.05,RAPID_SUBMISSION,True
393,S00052,2026-11-02 12:09:32.978720313,AI Detector Flag,Medium,CRS0089,SUB000616,0.8402,AI_DETECTOR_THRESHOLD,False
394,S00052,2026-11-02 09:56:37.559737235,Plagiarism Flag,High,CRS0089,SUB000616,0.3575,PLAGIARISM_SCREEN,True
395,S01382,2026-11-02 01:32:50.751567220,AI Detector Flag,High,CRS0089,SUB000617,0.7205,AI_DETECTOR_THRESHOLD,True
396,S01382,2026-11-03 20:39:06.518693103,Peer Report,Medium,CRS0089,SUB000617,,PEER_REPORT,True
397,S01480,2026-11-03 15:46:47.416197644,AI Detector Flag,High,CRS0089,SUB000618,0.8695,AI_DETECTOR_THRESHOLD,True
398,S01480,2026-11-03 15:26:45.367506139,Rapid Submission,Low,CRS0089,SUB000618,0.0,RAPID_SUBMISSION,True
399,S01389,2027-02-17 09:33:29.135089995,AI Detector Flag,High,CRS0018,SUB000619,0.833,AI_DETECTOR_THRESHOLD,True
400,S01096,2027-02-17 02:22:24.691070291,Unusual Collaboration,High,CRS0018,SUB000627,,COLLABORATION_PATTERN,True
