history_id,student_id,snapshot_at,integrity_score,trust_factor_score,prior_confirmed_cases,prior_dismissed_cases,prior_suspicious_flags,prior_ai_flags,prior_plagiarism_flags,prior_sanction_points,recent_integrity_events,integrity_status
364,S00073,2026-08-24,80.32,80.61,0,1,5,2,0,0,0,High
365,S00073,2027-01-18,78.67,78.96,0,1,6,3,0,0,0,High
366,S00074,2025-08-25,78.36,74.15,0,0,0,0,0,0,0,High
367,S00074,2026-01-19,78.36,74.15,0,0,0,0,0,0,0,High
368,S00074,2026-06-08,61.16,56.95,1,0,4,0,0,1,3,Moderate
369,S00074,2026-08-24,66.26,62.05,1,0,4,0,0,1,0,Moderate
370,S00074,2027-01-18,34.71,30.5,2,1,11,5,1,9,5,Low
371,S00075,2025-08-25,82.59,80.8,0,0,0,0,0,0,0,High
372,S00075,2026-01-19,81.94,80.15,0,0,1,0,0,0,0,High
373,S00075,2026-06-08,77.59,75.8,0,0,2,0,0,0,1,High
374,S00075,2026-08-24,81.29,79.5,0,0,2,0,0,0,0,High
375,S00075,2027-01-18,78.99,77.2,0,0,4,1,0,0,0,High
376,S00076,2025-08-25,86.36,86.91,0,0,0,0,0,0,0,High
377,S00076,2026-01-19,81.01,81.56,0,0,1,1,0,0,1,High
378,S00076,2026-06-08,84.71,85.26,0,0,1,1,0,0,0,High
379,S00076,2026-08-24,72.31,72.86,0,0,5,2,2,0,4,Moderate
380,S00076,2027-01-18,78.11,78.66,0,0,5,2,2,0,0,High
381,S00077,2025-08-25,82.28,80.31,0,0,0,0,0,0,0,High
382,S00077,2026-01-19,77.98,76.01,0,1,2,2,0,0,0,High
383,S00077,2026-06-08,68.63,66.66,0,2,5,4,0,0,2,Moderate
384,S00077,2026-08-24,68.68,66.71,0,2,6,4,0,0,1,Moderate
385,S00077,2027-01-18,68.03,66.06,0,2,7,4,0,0,1,Moderate
386,S00078,2025-08-25,87.94,89.08,0,0,0,0,0,0,0,High
387,S00078,2026-01-19,82.59,83.73,0,0,1,1,0,0,1,High
388,S00078,2026-06-08,86.29,87.43,0,0,1,1,0,0,0,High
389,S00078,2026-08-24,86.29,87.43,0,0,1,1,0,0,0,High
390,S00078,2027-01-18,79.59,80.73,0,0,3,2,0,0,2,High
391,S00079,2025-08-25,86.46,86.85,0,0,0,0,0,0,0,High
392,S00079,2026-01-19,83.16,83.55,0,0,2,2,0,0,0,High
393,S00079,2026-06-08,83.16,83.55,0,0,2,2,0,0,0,High
394,S00079,2026-08-24,83.16,83.55,0,0,2,2,0,0,0,High
395,S00079,2027-01-18,82.16,82.55,0,1,2,2,0,0,0,High
396,S00080,2025-08-25,81.8,79.67,0,0,0,0,0,0,0,High
397,S00080,2026-01-19,81.8,79.67,0,0,0,0,0,0,0,High
398,S00080,2026-06-08,75.45,73.32,0,1,1,1,0,0,1,High
399,S00080,2026-08-24,72.45,70.32,0,1,3,2,0,0,2,Moderate
400,S00080,2027-01-18,76.85,74.72,0,1,3,2,0,0,0,High
401,S00081,2025-08-25,80.78,78.05,0,0,0,0,0,0,0,High
402,S00081,2026-01-19,80.78,78.05,0,0,0,0,0,0,0,High
403,S00081,2026-06-08,80.78,78.05,0,0,0,0,0,0,0,High
404,S00081,2026-08-24,80.78,78.05,0,0,0,0,0,0,0,High
405,S00081,2027-01-18,72.48,69.75,0,0,4,2,0,0,1,Moderate
406,S00082,2025-08-25,91.49,94.52,0,0,0,0,0,0,0,High
407,S00082,2026-01-19,91.49,94.52,0,0,0,0,0,0,0,High
408,S00082,2026-06-08,89.84,92.87,0,0,1,1,0,0,0,High
409,S00082,2026-08-24,85.49,88.52,0,0,2,1,0,0,1,High
410,S00082,2027-01-18,84.84,87.87,0,0,3,1,0,0,1,High
411,S00083,2025-08-25,80.45,77.65,0,0,0,0,0,0,0,High
412,S00083,2026-01-19,80.45,77.65,0,0,0,0,0,0,0,High
413,S00083,2026-06-08,80.45,77.65,0,0,0,0,0,0,0,High
414,S00083,2026-08-24,56.7,53.9,1,0,5,3,0,4,5,Moderate
415,S00083,2027-01-18,60.55,57.75,1,1,6,4,0,4,0,Moderate
416,S00084,2025-08-25,81.99,79.87,0,0,0,0,0,0,0,High
417,S00084,2026-01-19,76.14,74.02,0,0,1,0,1,0,1,High
418,S00084,2026-06-08,79.84,77.72,0,0,1,0,1,0,0,High
419,S00084,2026-08-24,75.49,73.37,0,0,2,0,1,0,1,High
420,S00084,2027-01-18,78.54,76.42,0,0,3,0,1,0,0,High
421,S00085,2025-08-25,85.62,85.59,0,0,0,0,0,0,0,High
422,S00085,2026-01-19,85.62,85.59,0,0,0,0,0,0,0,High
423,S00085,2026-06-08,73.27,73.24,0,0,5,4,0,0,3,Moderate
424,S00085,2026-08-24,78.37,78.34,0,0,5,4,0,0,0,High
425,S00085,2027-01-18,69.72,69.69,0,1,8,6,0,0,1,Moderate
426,S00086,2025-08-25,75.93,70.57,0,0,0,0,0,0,0,High
427,S00086,2026-01-19,75.28,69.92,0,0,1,0,0,0,0,High
428,S00086,2026-06-08,73.98,68.62,0,0,3,0,0,0,0,Moderate
429,S00086,2026-08-24,62.43,57.07,0,1,6,2,1,0,3,Moderate
430,S00086,2027-01-18,59.83,54.47,0,1,8,4,1,0,2,Moderate
431,S00087,2025-08-25,81.95,80.04,0,0,0,0,0,0,0,High
432,S00087,2026-01-19,75.25,73.34,0,1,2,0,0,0,2,High
433,S00087,2026-06-08,79.65,77.74,0,1,2,0,0,0,0,High
434,S00087,2026-08-24,79.65,77.74,0,1,2,0,0,0,0,High
435,S00087,2027-01-18,62.3,60.39,1,1,3,0,0,8,1,Moderate
436,S00088,2025-08-25,93.02,97.03,0,0,0,0,0,0,0,High
437,S00088,2026-01-19,82.97,86.98,0,1,3,2,0,0,3,High
438,S00088,2026-06-08,86.42,90.43,0,1,4,3,0,0,0,High
439,S00088,2026-08-24,86.42,90.43,0,1,4,3,0,0,0,High
440,S00088,2027-01-18,81.47,85.48,0,2,7,5,0,0,0,High
441,S00089,2025-08-25,85.84,85.9,0,0,0,0,0,0,0,High
442,S00089,2026-01-19,85.84,85.9,0,0,0,0,0,0,0,High
443,S00089,2026-06-08,83.69,83.75,0,0,1,0,1,0,0,High
444,S00089,2026-08-24,83.69,83.75,0,0,1,0,1,0,0,High
445,S00089,2027-01-18,67.19,67.25,1,0,1,0,1,15,0,Moderate
446,S00090,2025-08-25,79.82,76.32,0,0,0,0,0,0,0,High
447,S00090,2026-01-19,73.97,70.47,0,0,1,0,1,0,1,Moderate
448,S00090,2026-06-08,77.67,74.17,0,0,1,0,1,0,0,High
449,S00090,2026-08-24,77.67,74.17,0,0,1,0,1,0,0,High
450,S00090,2027-01-18,70.02,66.52,0,0,4,2,1,0,1,Moderate
451,S00091,2025-08-25,92.75,96.63,0,0,0,0,0,0,0,High
452,S00091,2026-01-19,92.75,96.63,0,0,0,0,0,0,0,High
453,S00091,2026-06-08,92.75,96.63,0,0,0,0,0,0,0,High
454,S00091,2026-08-24,83.7,87.58,0,0,3,2,0,0,3,High
455,S00091,2027-01-18,88.8,92.68,0,0,3,2,0,0,0,High
456,S00092,2025-08-25,86.69,87.17,0,0,0,0,0,0,0,High
457,S00092,2026-01-19,80.84,81.32,0,0,1,0,1,0,1,High
458,S00092,2026-06-08,83.54,84.02,0,1,1,0,1,0,0,High
459,S00092,2026-08-24,78.19,78.67,0,1,2,1,1,0,1,High
460,S00092,2027-01-18,81.89,82.37,0,1,2,1,1,0,0,High
461,S00093,2025-08-25,86.03,86.33,0,0,0,0,0,0,0,High
462,S00093,2026-01-19,76.33,76.63,0,0,4,2,0,0,3,High
463,S00093,2026-06-08,77.08,77.38,0,0,5,2,0,0,1,High
464,S00093,2026-08-24,75.08,75.38,0,0,7,2,0,0,2,High
465,S00093,2027-01-18,71.13,71.43,0,0,10,4,0,0,2,Moderate
466,S00094,2025-08-25,92.91,97.0,0,0,0,0,0,0,0,High
467,S00094,2026-01-19,82.76,86.85,1,0,1,0,0,1,0,High
468,S00094,2026-06-08,82.76,86.85,1,0,1,0,0,1,0,High
469,S00094,2026-08-24,73.01,77.1,1,0,6,0,0,1,5,Moderate
470,S00094,2027-01-18,79.51,83.6,1,0,6,0,0,1,0,High
471,S00095,2025-08-25,83.18,81.94,0,0,0,0,0,0,0,High
472,S00095,2026-01-19,75.88,74.64,0,0,4,1,0,0,1,High
473,S00095,2026-06-08,78.93,77.69,0,0,5,1,0,0,0,High
474,S00095,2026-08-24,73.58,72.34,0,0,6,2,0,0,1,Moderate
475,S00095,2027-01-18,68.63,67.39,0,1,9,4,0,0,1,Moderate
476,S00096,2025-08-25,86.95,87.53,0,0,0,0,0,0,0,High
477,S00096,2026-01-19,80.95,81.53,0,0,2,1,0,0,1,High
478,S00096,2026-06-08,83.0,83.58,0,0,3,2,0,0,0,High
479,S00096,2026-08-24,83.0,83.58,0,0,3,2,0,0,0,High
480,S00096,2027-01-18,82.35,82.93,0,0,4,2,0,0,0,High
481,S00097,2025-08-25,89.32,91.12,0,0,0,0,0,0,0,High
482,S00097,2026-01-19,84.37,86.17,0,1,3,2,0,0,0,High
483,S00097,2026-06-08,80.02,81.82,0,1,4,2,0,0,1,High
484,S00097,2026-08-24,83.72,85.52,0,1,4,2,0,0,0,High
485,S00097,2027-01-18,76.02,77.82,0,2,6,3,0,0,2,High
486,S00098,2025-08-25,83.81,82.64,0,0,0,0,0,0,0,High
487,S00098,2026-01-19,83.81,82.64,0,0,0,0,0,0,0,High
488,S00098,2026-06-08,83.81,82.64,0,0,0,0,0,0,0,High
489,S00098,2026-08-24,83.81,82.64,0,0,0,0,0,0,0,High
490,S00098,2027-01-18,79.46,78.29,0,0,1,0,0,0,1,High
491,S00099,2025-08-25,87.07,87.93,0,0,0,0,0,0,0,High
492,S00099,2026-01-19,79.02,79.88,0,0,3,1,0,0,3,High
493,S00099,2026-06-08,78.77,79.63,0,0,4,2,0,0,1,High
494,S00099,2026-08-24,77.12,77.98,0,0,5,3,0,0,1,High
495,S00099,2027-01-18,74.12,74.98,0,0,7,4,0,0,2,Moderate
496,S00100,2025-08-25,86.97,87.57,0,0,0,0,0,0,0,High
497,S00100,2026-01-19,82.62,83.22,0,0,1,0,0,0,1,High
498,S00100,2026-06-08,86.32,86.92,0,0,1,0,0,0,0,High
499,S00100,2026-08-24,86.32,86.92,0,0,1,0,0,0,0,High
500,S00100,2027-01-18,84.67,85.27,0,0,2,1,0,0,0,High
501,S00101,2025-08-25,80.43,77.42,0,0,0,0,0,0,0,High
502,S00101,2026-01-19,77.13,74.12,0,1,2,1,0,0,0,High
503,S00101,2026-06-08,71.43,68.42,0,1,4,1,0,0,2,Moderate
504,S00101,2026-08-24,69.98,66.97,0,1,5,1,1,0,1,Moderate
505,S00101,2027-01-18,73.68,70.67,0,1,5,1,1,0,0,Moderate
506,S00102,2025-08-25,82.71,80.96,0,0,0,0,0,0,0,High
507,S00102,2026-01-19,66.51,64.76,1,0,2,1,0,1,2,Moderate
508,S00102,2026-06-08,66.96,65.21,1,1,5,2,0,1,0,Moderate
509,S00102,2026-08-24,49.26,47.51,2,1,7,2,0,7,2,Low
510,S00102,2027-01-18,53.66,51.91,2,1,7,2,0,7,0,Moderate
511,S00103,2025-08-25,84.24,83.2,0,0,0,0,0,0,0,High
512,S00103,2026-01-19,84.24,83.2,0,0,0,0,0,0,0,High
513,S00103,2026-06-08,84.24,83.2,0,0,0,0,0,0,0,High
514,S00103,2026-08-24,84.24,83.2,0,0,0,0,0,0,0,High
515,S00103,2027-01-18,84.24,83.2,0,0,0,0,0,0,0,High
516,S00104,2025-08-25,86.11,86.31,0,0,0,0,0,0,0,High
517,S00104,2026-01-19,79.41,79.61,0,0,2,1,0,0,2,High
518,S00104,2026-06-08,76.11,76.31,0,1,4,2,0,0,2,High
519,S00104,2026-08-24,80.52,80.72,0,1,4,2,0,0,0,High
520,S00104,2027-01-18,80.52,80.72,0,1,4,2,0,0,0,High
521,S00105,2025-08-25,87.51,88.54,0,0,0,0,0,0,0,High
522,S00105,2026-01-19,79.86,80.89,0,0,3,2,0,0,1,High
523,S00105,2026-06-08,78.21,79.24,0,0,4,3,0,0,1,High
524,S00105,2026-08-24,80.91,81.94,0,1,4,3,0,0,0,High
525,S00105,2027-01-18,80.91,81.94,0,1,4,3,0,0,0,High
526,S00106,2025-08-25,89.37,91.32,0,0,0,0,0,0,0,High
527,S00106,2026-01-19,89.37,91.32,0,0,0,0,0,0,0,High
528,S00106,2026-06-08,89.37,91.32,0,0,0,0,0,0,0,High
529,S00106,2026-08-24,85.02,86.97,0,0,1,0,0,0,1,High
530,S00106,2027-01-18,87.42,89.37,0,0,3,0,0,0,0,High
531,S00107,2025-08-25,79.93,76.59,0,0,0,0,0,0,0,High
532,S00107,2026-01-19,77.63,74.29,0,0,2,1,0,0,0,High
533,S00107,2026-06-08,70.63,67.29,0,0,4,3,0,0,1,Moderate
534,S00107,2026-08-24,74.33,70.99,0,0,4,3,0,0,0,Moderate
535,S00107,2027-01-18,63.68,60.34,0,2,7,6,0,0,1,Moderate
536,S00108,2025-08-25,85.22,85.01,0,0,0,0,0,0,0,High
537,S00108,2026-01-19,74.57,74.36,0,0,5,3,0,0,2,Moderate
538,S00108,2026-06-08,74.62,74.41,0,0,6,3,0,0,1,Moderate
539,S00108,2026-08-24,72.97,72.76,0,0,7,4,0,0,1,Moderate
540,S00108,2027-01-18,76.67,76.46,0,0,7,4,0,0,0,High
541,S00109,2025-08-25,80.1,77.13,0,0,0,0,0,0,0,High
542,S00109,2026-01-19,80.1,77.13,0,0,0,0,0,0,0,High
543,S00109,2026-06-08,76.5,73.53,0,0,4,1,0,0,0,High
544,S00109,2026-08-24,72.15,69.18,0,0,5,1,0,0,1,Moderate
545,S00109,2027-01-18,71.5,68.53,0,0,6,1,0,0,1,Moderate
546,S00110,2025-08-25,85.73,85.86,0,0,0,0,0,0,0,High
547,S00110,2026-01-19,85.73,85.86,0,0,0,0,0,0,0,High
548,S00110,2026-06-08,70.78,70.91,1,0,3,1,0,6,0,Moderate
549,S00110,2026-08-24,66.43,66.56,1,0,4,1,0,6,1,Moderate
550,S00110,2027-01-18,70.13,70.26,1,0,4,1,0,6,0,Moderate
551,S00111,2025-08-25,89.53,91.69,0,0,0,0,0,0,0,High
552,S00111,2026-01-19,89.53,91.69,0,0,0,0,0,0,0,High
553,S00111,2026-06-08,89.53,91.69,0,0,0,0,0,0,0,High
554,S00111,2026-08-24,89.53,91.69,0,0,0,0,0,0,0,High
555,S00111,2027-01-18,89.53,91.69,0,0,0,0,0,0,0,High
556,S00112,2025-08-25,85.0,84.37,0,0,0,0,0,0,0,High
557,S00112,2026-01-19,84.35,83.72,0,0,1,0,0,0,0,High
558,S00112,2026-06-08,84.35,83.72,0,0,1,0,0,0,0,High
559,S00112,2026-08-24,84.35,83.72,0,0,1,0,0,0,0,High
560,S00112,2027-01-18,84.35,83.72,0,0,1,0,0,0,0,High
561,S00113,2025-08-25,83.7,82.49,0,0,0,0,0,0,0,High
562,S00113,2026-01-19,83.7,82.49,0,0,0,0,0,0,0,High
563,S00113,2026-06-08,83.7,82.49,0,0,0,0,0,0,0,High
564,S00113,2026-08-24,75.65,74.44,0,1,3,0,0,0,3,High
565,S00113,2027-01-18,72.7,71.49,0,1,6,1,0,0,3,Moderate
566,S00114,2025-08-25,84.55,84.08,0,0,0,0,0,0,0,High
567,S00114,2026-01-19,81.6,81.13,0,1,3,0,0,0,0,High
568,S00114,2026-06-08,79.95,79.48,0,1,4,1,0,0,0,High
569,S00114,2026-08-24,72.75,72.28,0,1,6,1,1,0,2,Moderate
570,S00114,2027-01-18,77.15,76.68,0,1,6,1,1,0,0,High
571,S00115,2025-08-25,85.57,85.56,0,0,0,0,0,0,0,High
572,S00115,2026-01-19,71.97,71.96,0,0,8,4,0,0,2,Moderate
573,S00115,2026-06-08,75.72,75.71,0,0,9,4,0,0,0,High
574,S00115,2026-08-24,71.37,71.36,0,0,10,4,0,0,1,Moderate
575,S00115,2027-01-18,70.07,70.06,0,0,12,4,0,0,1,Moderate
576,S00116,2025-08-25,88.65,90.64,0,0,0,0,0,0,0,High
577,S00116,2026-01-19,82.65,84.64,0,0,2,1,0,0,1,High
578,S00116,2026-06-08,85.7,87.69,0,0,3,1,0,0,0,High
579,S00116,2026-08-24,85.7,87.69,0,0,3,1,0,0,0,High
580,S00116,2027-01-18,85.7,87.69,0,0,3,1,0,0,0,High
581,S00117,2025-08-25,91.13,94.48,0,0,0,0,0,0,0,High
582,S00117,2026-01-19,90.13,93.48,0,1,0,0,0,0,0,High
583,S00117,2026-06-08,90.13,93.48,0,1,0,0,0,0,0,High
584,S00117,2026-08-24,84.43,87.78,0,1,2,0,0,0,2,High
585,S00117,2027-01-18,87.83,91.18,0,2,2,0,0,0,0,High
586,S00118,2025-08-25,84.6,84.02,0,0,0,0,0,0,0,High
587,S00118,2026-01-19,79.15,78.57,0,1,3,1,1,0,0,High
588,S00118,2026-06-08,72.45,71.87,0,1,5,2,1,0,2,Moderate
589,S00118,2026-08-24,72.5,71.92,0,1,6,2,1,0,1,Moderate
590,S00118,2027-01-18,67.85,67.27,0,1,9,4,1,0,2,Moderate
591,S00119,2025-08-25,86.26,86.45,0,0,0,0,0,0,0,High
592,S00119,2026-01-19,86.26,86.45,0,0,0,0,0,0,0,High
593,S00119,2026-06-08,86.26,86.45,0,0,0,0,0,0,0,High
594,S00119,2026-08-24,86.26,86.45,0,0,0,0,0,0,0,High
595,S00119,2027-01-18,86.26,86.45,0,0,0,0,0,0,0,High
596,S00120,2025-08-25,83.93,82.64,0,0,0,0,0,0,0,High
597,S00120,2026-01-19,83.93,82.64,0,0,0,0,0,0,0,High
598,S00120,2026-06-08,77.23,75.94,0,0,2,1,0,0,2,High
599,S00120,2026-08-24,60.93,59.64,1,1,4,2,0,8,2,Moderate
600,S00120,2027-01-18,63.18,61.89,1,1,5,2,1,8,0,Moderate
601,S00121,2025-08-25,83.72,82.48,0,0,0,0,0,0,0,High
602,S00121,2026-01-19,76.57,75.33,0,0,3,0,1,0,1,High
603,S00121,2026-06-08,71.22,69.98,0,0,6,2,1,0,3,Moderate
604,S00121,2026-08-24,76.32,75.08,0,0,6,2,1,0,0,High
605,S00121,2027-01-18,73.52,72.28,0,0,8,2,2,0,0,Moderate
606,S00122,2025-08-25,85.43,85.22,0,0,0,0,0,0,0,High
607,S00122,2026-01-19,85.43,85.22,0,0,0,0,0,0,0,High
608,S00122,2026-06-08,77.38,77.17,0,0,3,1,0,0,3,High
609,S00122,2026-08-24,77.13,76.92,0,0,4,2,0,0,1,High
610,S00122,2027-01-18,78.53,78.32,0,0,6,3,0,0,0,High
611,S00123,2025-08-25,86.45,86.78,0,0,0,0,0,0,0,High
612,S00123,2026-01-19,78.15,78.48,0,0,4,2,0,0,1,High
613,S00123,2026-06-08,81.85,82.18,0,0,4,2,0,0,0,High
614,S00123,2026-08-24,59.45,59.78,1,0,8,3,0,8,4,Moderate
615,S00123,2027-01-18,40.55,40.88,2,0,10,4,1,23,2,Low
616,S00124,2025-08-25,87.63,88.49,0,0,0,0,0,0,0,High
617,S00124,2026-01-19,81.63,82.49,0,0,2,1,0,0,1,High
618,S00124,2026-06-08,85.33,86.19,0,0,2,1,0,0,0,High
619,S00124,2026-08-24,85.33,86.19,0,0,2,1,0,0,0,High
620,S00124,2027-01-18,78.63,79.49,0,0,4,2,0,0,2,High
621,S00125,2025-08-25,82.37,80.73,0,0,0,0,0,0,0,High
622,S00125,2026-01-19,82.37,80.73,0,0,0,0,0,0,0,High
623,S00125,2026-06-08,74.02,72.38,0,1,3,1,0,0,2,Moderate
624,S00125,2026-08-24,77.42,75.78,0,2,3,1,0,0,0,High
625,S00125,2027-01-18,75.77,74.13,0,2,4,2,0,0,0,High
626,S00126,2025-08-25,81.42,78.94,0,0,0,0,0,0,0,High
627,S00126,2026-01-19,77.07,74.59,0,0,1,0,0,0,1,High
628,S00126,2026-06-08,72.07,69.59,0,1,3,2,0,0,2,Moderate
629,S00126,2026-08-24,72.12,69.64,0,1,4,2,0,0,1,Moderate
630,S00126,2027-01-18,75.17,72.69,0,1,5,2,0,0,0,High
631,S00127,2025-08-25,83.7,82.51,0,0,0,0,0,0,0,High
632,S00127,2026-01-19,83.05,81.86,0,0,1,0,0,0,0,High
633,S00127,2026-06-08,82.4,81.21,0,0,2,0,0,0,0,High
634,S00127,2026-08-24,82.4,81.21,0,0,2,0,0,0,0,High
635,S00127,2027-01-18,82.4,81.21,0,0,2,0,0,0,0,High
636,S00128,2025-08-25,84.59,84.11,0,0,0,0,0,0,0,High
637,S00128,2026-01-19,82.29,81.81,0,0,2,1,0,0,0,High
638,S00128,2026-06-08,63.29,62.81,1,0,4,3,0,6,1,Moderate
639,S00128,2026-08-24,50.64,50.16,2,0,5,4,0,10,1,Moderate
640,S00128,2027-01-18,45.69,45.21,2,1,8,6,0,10,1,Low
641,S00129,2025-08-25,92.1,95.62,0,0,0,0,0,0,0,High
642,S00129,2026-01-19,92.1,95.62,0,0,0,0,0,0,0,High
643,S00129,2026-06-08,92.1,95.62,0,0,0,0,0,0,0,High
644,S00129,2026-08-24,87.75,91.27,0,0,1,0,0,0,1,High
645,S00129,2027-01-18,89.8,93.32,0,0,2,1,0,0,0,High
646,S00130,2025-08-25,83.37,81.91,0,0,0,0,0,0,0,High
647,S00130,2026-01-19,82.72,81.26,0,0,1,0,0,0,0,High
648,S00130,2026-06-08,77.37,75.91,0,0,2,1,0,0,1,High
649,S00130,2026-08-24,74.72,73.26,0,1,3,2,0,0,1,Moderate
650,S00130,2027-01-18,77.42,75.96,0,2,3,2,0,0,0,High
651,S00131,2025-08-25,81.28,78.7,0,0,0,0,0,0,0,High
652,S00131,2026-01-19,76.28,73.7,0,0,2,0,0,0,1,High
653,S00131,2026-06-08,61.98,59.4,1,0,4,0,0,8,1,Moderate
654,S00131,2026-08-24,65.68,63.1,1,0,4,0,0,8,0,Moderate
655,S00131,2027-01-18,65.68,63.1,1,0,4,0,0,8,0,Moderate
656,S00132,2025-08-25,86.1,86.08,0,0,0,0,0,0,0,High
657,S00132,2026-01-19,71.0,70.98,1,0,4,3,0,1,0,Moderate
658,S00132,2026-06-08,65.65,65.63,1,0,5,4,0,1,1,Moderate
659,S00132,2026-08-24,69.35,69.33,1,0,5,4,0,1,0,Moderate
660,S00132,2027-01-18,60.3,60.28,1,0,8,6,0,1,3,Moderate
661,S00133,2025-08-25,85.91,85.77,0,0,0,0,0,0,0,High
662,S00133,2026-01-19,85.91,85.77,0,0,0,0,0,0,0,High
663,S00133,2026-06-08,78.21,78.07,0,1,2,1,0,0,2,High
664,S00133,2026-08-24,82.61,82.47,0,1,2,1,0,0,0,High
665,S00133,2027-01-18,74.31,74.17,0,2,6,2,0,0,1,Moderate
666,S00134,2025-08-25,80.67,77.72,0,0,0,0,0,0,0,High
667,S00134,2026-01-19,80.67,77.72,0,0,0,0,0,0,0,High
668,S00134,2026-06-08,80.67,77.72,0,0,0,0,0,0,0,High
669,S00134,2026-08-24,80.67,77.72,0,0,0,0,0,0,0,High
670,S00134,2027-01-18,71.32,68.37,0,0,3,3,0,0,2,Moderate
671,S00135,2025-08-25,85.85,85.78,0,0,0,0,0,0,0,High
672,S00135,2026-01-19,83.55,83.48,0,0,2,1,0,0,0,High
673,S00135,2026-06-08,83.55,83.48,0,0,2,1,0,0,0,High
674,S00135,2026-08-24,83.55,83.48,0,0,2,1,0,0,0,High
675,S00135,2027-01-18,81.25,81.18,0,0,4,2,0,0,0,High
676,S00136,2025-08-25,78.93,75.0,0,0,0,0,0,0,0,High
677,S00136,2026-01-19,77.28,73.35,0,0,1,1,0,0,0,High
678,S00136,2026-06-08,77.28,73.35,0,0,1,1,0,0,0,High
679,S00136,2026-08-24,70.93,67.0,0,1,2,2,0,0,1,Moderate
680,S00136,2027-01-18,74.63,70.7,0,1,2,2,0,0,0,Moderate
681,S00137,2025-08-25,91.09,94.23,0,0,0,0,0,0,0,High
682,S00137,2026-01-19,81.29,84.43,0,1,4,1,1,0,1,High
683,S00137,2026-06-08,79.99,83.13,0,1,6,1,1,0,1,High
684,S00137,2026-08-24,78.34,81.48,0,1,7,2,1,0,1,High
685,S00137,2027-01-18,81.39,84.53,0,1,8,2,1,0,0,High
686,S00138,2025-08-25,89.07,91.01,0,0,0,0,0,0,0,High
687,S00138,2026-01-19,80.57,82.51,0,1,2,1,1,0,1,High
688,S00138,2026-06-08,78.92,80.86,0,1,3,2,1,0,1,High
689,S00138,2026-08-24,82.62,84.56,0,1,3,2,1,0,0,High
690,S00138,2027-01-18,74.42,76.36,0,1,5,3,2,0,2,Moderate
691,S00139,2025-08-25,87.28,87.96,0,0,0,0,0,0,0,High
692,S00139,2026-01-19,87.28,87.96,0,0,0,0,0,0,0,High
693,S00139,2026-06-08,80.58,81.26,0,0,2,1,0,0,2,High
694,S00139,2026-08-24,84.98,85.66,0,0,2,1,0,0,0,High
695,S00139,2027-01-18,77.33,78.01,0,0,5,3,0,0,1,High
696,S00140,2025-08-25,84.16,83.22,0,0,0,0,0,0,0,High
697,S00140,2026-01-19,79.16,78.22,0,0,2,0,0,0,1,High
698,S00140,2026-06-08,63.51,62.58,1,0,5,2,0,4,2,Moderate
699,S00140,2026-08-24,67.91,66.97,1,0,5,2,0,4,0,Moderate
700,S00140,2027-01-18,67.91,66.97,1,0,5,2,0,4,0,Moderate
701,S00141,2025-08-25,81.83,79.34,0,0,0,0,0,0,0,High
702,S00141,2026-01-19,81.83,79.34,0,0,0,0,0,0,0,High
703,S00141,2026-06-08,76.13,73.64,0,0,2,0,0,0,2,High
704,S00141,2026-08-24,80.53,78.04,0,0,2,0,0,0,0,High
705,S00141,2027-01-18,80.53,78.04,0,0,2,0,0,0,0,High
706,S00142,2025-08-25,87.92,88.97,0,0,0,0,0,0,0,High
707,S00142,2026-01-19,87.27,88.32,0,0,1,0,0,0,0,High
708,S00142,2026-06-08,87.27,88.32,0,0,1,0,0,0,0,High
709,S00142,2026-08-24,87.27,88.32,0,0,1,0,0,0,0,High
710,S00142,2027-01-18,75.42,76.47,0,1,6,1,1,0,3,High
711,S00143,2025-08-25,90.87,93.71,0,0,0,0,0,0,0,High
712,S00143,2026-01-19,85.62,88.46,0,0,5,2,0,0,0,High
713,S00143,2026-06-08,85.62,88.46,0,0,5,2,0,0,0,High
714,S00143,2026-08-24,85.62,88.46,0,0,5,2,0,0,0,High
715,S00143,2027-01-18,83.97,86.81,0,0,6,3,0,0,0,High
716,S00144,2025-08-25,80.41,77.7,0,0,0,0,0,0,0,High
717,S00144,2026-01-19,76.46,73.75,0,1,3,1,0,0,0,High
718,S00144,2026-06-08,74.16,71.45,0,1,5,2,0,0,0,Moderate
719,S00144,2026-08-24,69.81,67.1,0,1,6,2,0,0,1,Moderate
720,S00144,2027-01-18,68.51,65.8,0,1,8,2,0,0,1,Moderate
721,S00145,2025-08-25,83.72,82.55,0,0,0,0,0,0,0,High
722,S00145,2026-01-19,83.72,82.55,0,0,0,0,0,0,0,High
723,S00145,2026-06-08,83.72,82.55,0,0,0,0,0,0,0,High
724,S00145,2026-08-24,83.72,82.55,0,0,0,0,0,0,0,High
725,S00145,2027-01-18,77.22,76.05,0,0,2,0,1,0,1,High
726,S00146,2025-08-25,87.53,88.48,0,0,0,0,0,0,0,High
727,S00146,2026-01-19,80.03,80.98,0,0,2,1,1,0,1,High
728,S00146,2026-06-08,77.08,78.03,0,0,5,2,1,0,1,High
729,S00146,2026-08-24,76.43,77.38,0,0,6,2,1,0,1,High
730,S00146,2027-01-18,80.13,81.08,0,0,6,2,1,0,0,High
731,S00147,2025-08-25,85.23,85.3,0,0,0,0,0,0,0,High
732,S00147,2026-01-19,79.88,79.95,0,0,1,1,0,0,1,High
